B.B. King	All You Ever Give Me Is The Blues	Sally Tiven
B.B. King	All You Ever Give Me Is The Blues	Gary Nicholson
B.B. King	All Over Again	B.B. King
B.B. King	All Over Again	Adams
B.B. King	Ain't That Just Like A Woman	Claude Demetrius
B.B. King	Ain't That Just Like A Woman	Fleecie Moore
B.B. King	Ain't Nobody's Bizness (Version 2)	Porter Grainger
B.B. King	Ain't Nobody's Bizness (Version 2)	Everett Robbins
B.B. King	Ain't Nobody's Bizness (Version 1)	Porter Grainger
B.B. King	Ain't Nobody's Bizness (Version 1)	Everett Robbins
B.B. King	Ain't Nobody Like My Baby	B.B. King
B.B. King	Ain't Nobody Home	Jerry Ragovoy
B.B. King	Ain't Nobody Here But Us Chickens	Alex Kramer
B.B. King	Ain't Nobody Here But Us Chickens	Joan Whitney
B.B. King	Ain't Gonna Worry My Life Anymore	B.B. King
B.B. King	Actions Speak Louder Than Words	B.B. King
B.B. King	A World I Never Made	Doc Pomus
B.B. King	A World I Never Made	Mac Rebennack
B.B. King	A World Full Of Strangers	Will Jennings
B.B. King	A World Full Of Strangers	Joe Sample
B.B. King	A Whole Lot Of Lovin'	Joe Josea
B.B. King	A Whole Lot Of Lovin'	Maxwell Davis
B.B. King	A Story Everybody Knows	Nesbert "Stix" Hooper
B.B. King	A Story Everybody Knows	Will Jennings
Bessie Smith	Young Woman's Blues	Bessie Smith
Bessie Smith	You've Got To Give Me Some	Spencer Williams
Bessie Smith	Yodling Blues	Hill
Bessie Smith	Yodling Blues	Williams
Bessie Smith	Wild About That Thing	Spencer Williams
Bessie Smith	Whoa, Tillie, Take Your Time	Turner Layton
Bessie Smith	Whoa, Tillie, Take Your Time	Henry Creamer
Bessie Smith	Wasted Life Blues	Bessie Smith
Bessie Smith	Thinking Blues	Bessie Smith
Bessie Smith	Take Me For A Buggy Ride	Leola P. Wilson
Bessie Smith	Take Me For A Buggy Ride	Wesley Wilson
Bessie Smith	'T Ain't Nobody's Bizness If I Do	Porter Grainger
Bessie Smith	'T Ain't Nobody's Bizness If I Do	Everett Robbins
Bessie Smith	Standin' In The Rain Blues	Bessie Smith
Bessie Smith	St. Louis Gal	Robinson
Bessie Smith	St. Louis Blues	W.C. Handy
Bessie Smith	Squeeze Me	Thomas "Fats" Waller
Bessie Smith	Squeeze Me	Clarence Williams
Bessie Smith	Sorrowful Blues	J.C. Johnson
Bessie Smith	Sorrowful Blues	Bessie Smith
Bessie Smith	Shipwreck Blues	Bessie Smith
Bessie Smith	Send Me To The 'Lectric Chair	George Brooks
